 AnimalID,animaltype,birthweight,birthweightadj,sireframescore,bcsrecent,bcsprevious,bcsdifference,damweightatwean,weandate,weangpd,weanheight,weanweight,weanwda,weanweightdate,adj205h,adj205w,weanframescore,ageatwean,yearlingheight,yearlingdate,yearlingweight,adjyearlingh,adjyearlingw,yearlingframescore,ageatyearling,customweight,customweightdate,customheight,customheightdate,currentwtcow,adj365dht,currentwtheifer,backfat,treatment,blockpen,replicate,email_id
770,Calf,110,110,0,0,0,0,0,10/15/2017,2.5,42.48,470,3.2,10/15/2017,44,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
771,Calf,110,110,0,0,0,0,0,10/15/2017,2.8,45.42,513,3.5,10/15/2017,46.9,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
772,Calf,100,100,0,0,0,0,0,10/15/2017,1.7,40.37,342,2.4,10/15/2017,42.3,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
773,Calf,90,95,0,0,0,0,0,10/15/2017,2.1,38.59,394,2.7,10/15/2017,41.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
774,Calf,100,108,0,0,0,0,0,10/15/2017,2.7,45.25,487,3.4,10/15/2017,48.2,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
775,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
776,Calf,110,110,0,0,0,0,0,10/15/2017,1.8,39.63,364,2.6,10/15/2017,41.7,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
777,Calf,110,110,0,0,0,0,0,10/15/2017,1.9,40.83,370,2.7,10/15/2017,43,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
778,Calf,80,88,0,0,0,0,0,10/15/2017,2,30.92,338,2.6,10/15/2017,33.5,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
779,Calf,110,110,0,0,0,0,0,10/15/2017,1.9,43.43,414,2.6,10/15/2017,45,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
780,Calf,100,100,0,0,0,0,0,10/15/2017,1.9,36.41,340,2.7,10/15/2017,39,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
781,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
782,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
783,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
784,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
785,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
786,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
787,Calf,45,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
788,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
789,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
790,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
791,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
792,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
793,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
794,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
795,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
796,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
797,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
798,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
799,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
800,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
801,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
802,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
803,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
804,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
805,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
806,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
807,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
808,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
809,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
810,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
811,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
812,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
813,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
814,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
815,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
816,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
817,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
818,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
819,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
820,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
821,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
822,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
823,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
824,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
825,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
826,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
827,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
828,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
829,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
830,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
831,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
832,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
833,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
834,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
835,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
836,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
837,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
838,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
839,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
840,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
841,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
842,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
843,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
844,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
845,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
846,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
847,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
848,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
849,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
850,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
851,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
852,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
853,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
854,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
855,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
856,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
857,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
858,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
859,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
860,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
861,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
862,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
863,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
864,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
865,Calf,120,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
866,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
867,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
868,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
869,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
870,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
871,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
872,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
873,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
874,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
875,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
876,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
877,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
878,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
879,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
880,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
881,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
882,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
883,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
884,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
885,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
886,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
887,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
888,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
889,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
890,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
891,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
892,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
893,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
894,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
895,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
896,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
897,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
898,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
899,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
900,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
901,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
902,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
